t,pos_x,vel_x,pos_y,vel_y,pos_z,vel_z,meas_ax,meas_ay,meas_az
165.86,0,0,0,0,0,0,7.69929,-3.36642,2.58743
165.96,0,0,0,0,0,0,6.79928,-2.81109,0.978904
166.055,0,0,0,0,0,0,8.25461,-2.58131,-0.150894
166.15,0,0,0,0,0,0,8.84824,-2.02598,-1.35729
166.25,0,0,0,0,0,0,9.95892,-0.972775,-2.81263
166.346,0,0,0,0,0,0,10.7823,-0.283407,-3.3488
166.445,0,0,0,0,0,0,9.51846,0.846391,-3.4637
166.545,0,0,0,0,0,0,9.8823,2.53151,-3.98072
166.643,0,0,0,0,0,0,10.361,3.08683,-4.95733
166.74,0,0,0,0,0,0,11.2994,3.46982,-5.41691
166.835,0,0,0,0,0,0,10.4376,5.80601,-5.66584
166.935,0,0,0,0,0,0,9.44186,5.82516,-5.41691
167.035,0,0,0,0,0,0,10.6291,6.09325,-5.62755
167.13,0,0,0,0,0,0,9.51846,5.94005,-5.62755
167.225,0,0,0,0,0,0,8.21632,5.34643,-5.4552
167.325,0,0,0,0,0,0,7.66099,5.65282,-4.95733
167.42,0,0,0,0,0,0,7.90993,5.76771,-4.84243
167.52,0,0,0,0,0,0,9.67165,5.69111,-5.41691
167.62,0,0,0,0,0,0,9.48016,5.57622,-4.80413
167.715,0,0,0,0,0,0,7.31631,4.67621,-4.4403
167.815,0,0,0,0,0,0,6.99077,3.08683,-3.19561
167.91,0,0,0,0,0,0,6.28226,2.89534,-2.85092
168.005,0,0,0,0,0,0,6.99077,2.89534,-2.219
168.105,0,0,0,0,0,0,7.62269,2.6464,-0.89771
168.205,0,0,0,0,0,0,8.69504,2.97194,-0.112596
168.3,0,0,0,0,0,0,8.73334,2.7996,0.461877
168.4,0,0,0,0,0,0,7.4312,2.93364,0.519325
168.495,0,0,0,0,0,0,6.99077,2.49321,-0.112596
168.593,0,0,0,0,0,0,7.77589,2.85704,-0.859412
168.69,0,0,0,0,0,0,7.87163,3.62301,-2.3339
168.785,0,0,0,0,0,0,9.80569,2.7996,-5.11052
168.88,0,0,0,0,0,0,9.7674,1.5932,-6.94884
168.977,0,0,0,0,0,0,8.10142,-1.20257,-7.21692
169.07,0,0,0,0,0,0,6.05247,-2.6579,-7.42756
169.17,0,0,0,0,0,0,6.64609,-4.30473,-6.48926
169.267,0,0,0,0,0,0,8.02483,-5.35793,-5.4935
169.364,0,0,0,0,0,0,7.73759,-6.009,-4.95733
169.457,0,0,0,0,0,0,9.25037,-7.31114,-3.67434
169.555,0,0,0,0,0,0,11.1844,-8.59413,-1.56793
169.654,0,0,0,0,0,0,10.5908,-8.47923,0.0788949
169.745,0,0,0,0,0,0,7.66099,-6.75581,-0.304087
169.844,0,0,0,0,0,0,5.49714,-5.26218,-1.05091
169.94,0,0,0,0,0,0,7.20141,-5.18559,-2.3339
170.035,0,0,0,0,0,0,7.87163,-5.9707,-1.91262
170.133,0,0,0,0,0,0,8.10142,-8.2303,-1.83602
170.23,0,0,0,0,0,0,8.92483,-10.1452,0.19379
170.324,0,0,0,0,0,0,8.80994,-10.7772,2.26189
170.42,0,0,0,0,0,0,6.99077,-9.60903,6.34065
170.52,0,0,0,0,0,0,11.1844,-7.34944,10.0555
170.615,0,0,0,0,0,0,10.3993,-5.35793,11.1087
170.71,0,0,0,0,0,0,7.87163,-3.40472,10.1705
170.805,0,0,0,0,0,0,5.57374,-3.04088,8.96408
170.904,0,0,0,0,0,0,3.67798,-2.46641,7.66194
171.003,0,0,0,0,0,0,5.09501,-1.75789,4.57894
171.1,0,0,0,0,0,0,7.62269,-1.5664,3.37254
171.199,0,0,0,0,0,0,6.99077,-0.22596,2.31934
171.295,0,0,0,0,0,0,8.06312,2.41662,1.20869
171.393,0,0,0,0,0,0,6.51204,4.02514,1.61082
171.49,0,0,0,0,0,0,9.84394,3.35492,0.232088
171.59,0,0,0,0,0,0,10.9929,4.81026,0.117193
171.686,0,0,0,0,0,0,10.7823,6.20814,0.423579
171.785,0,0,0,0,0,0,8.29291,7.06985,3.29594
171.881,0,0,0,0,0,0,9.67165,6.13154,5.17256
171.98,0,0,0,0,0,0,10.0738,4.33153,5.99597
172.08,0,0,0,0,0,0,10.3035,2.14853,6.49385
172.175,0,0,0,0,0,0,9.00143,0.540005,7.58535
172.271,0,0,0,0,0,0,9.55675,-1.20257,7.12577
172.369,0,0,0,0,0,0,9.51846,-1.79619,5.78533
172.465,0,0,0,0,0,0,9.21207,-1.48981,5.44065
172.565,0,0,0,0,0,0,6.32055,-2.06428,5.55554
172.655,0,0,0,0,0,0,6.95247,-1.71959,4.94277
172.756,0,0,0,0,0,0,8.80994,-0.264258,6.30236
172.857,0,0,0,0,0,0,8.96313,1.32512,5.17256
172.955,0,0,0,0,0,0,6.4929,0.827242,5.07681
173.054,0,0,0,0,0,0,6.05247,1.76554,5.59384
173.15,0,0,0,0,0,0,6.3014,3.39322,4.92362
173.245,0,0,0,0,0,0,8.88654,4.29323,3.79382
173.345,0,0,0,0,0,0,7.98653,4.81026,3.44914
173.443,0,0,0,0,0,0,6.56949,6.32304,3.04701
173.54,0,0,0,0,0,0,5.2482,7.45283,2.24274
173.635,0,0,0,0,0,0,6.95247,7.79752,1.68742
173.735,0,0,0,0,0,0,7.66099,8.08475,1.20869
173.83,0,0,0,0,0,0,6.47375,8.73582,1.80231
173.93,0,0,0,0,0,0,6.76098,8.42944,3.71722
174.03,0,0,0,0,0,0,7.23971,6.84006,3.87042
174.128,0,0,0,0,0,0,6.79928,5.07834,3.92787
174.225,0,0,0,0,0,0,5.34395,2.97194,3.25765
174.32,0,0,0,0,0,0,6.47375,1.72725,1.40018
174.42,0,0,0,0,0,0,6.32055,1.24852,-0.0742981
174.515,0,0,0,0,0,0,7.4695,0.578303,-2.77433
174.615,0,0,0,0,0,0,6.39715,1.09533,-3.3105
174.715,0,0,0,0,0,0,9.21207,1.5932,-3.3488
174.81,0,0,0,0,0,0,10.8971,2.26342,-4.17221
174.905,0,0,0,0,0,0,8.77164,3.12513,-4.5169
175,0,0,0,0,0,0,7.23971,2.93364,-4.80413
175.096,0,0,0,0,0,0,8.29291,3.20173,-4.53605
175.193,0,0,0,0,0,0,12.1611,3.46982,-4.24881
175.292,0,0,0,0,0,0,11.7015,3.35492,-3.2722
175.389,0,0,0,0,0,0,9.7674,3.79535,-2.44879
175.485,0,0,0,0,0,0,9.25037,3.43152,-2.02751
175.58,0,0,0,0,0,0,8.84824,3.69961,-0.227491
175.675,0,0,0,0,0,0,9.67165,3.87195,-0.189193
175.77,0,0,0,0,0,0,9.44186,4.59961,1.0938
175.87,0,0,0,0,0,0,10.4376,4.81026,2.31934
175.97,0,0,0,0,0,0,9.55675,4.67621,2.147
176.065,0,0,0,0,0,0,8.02483,3.31662,1.40018
176.165,0,0,0,0,0,0,7.20141,3.7379,1.24699
176.264,0,0,0,0,0,0,7.90993,4.25493,0.385281
176.36,0,0,0,0,0,0,9.28867,4.84855,0.595921
176.455,0,0,0,0,0,0,9.40356,5.94005,-0.0359997
176.555,0,0,0,0,0,0,8.80994,6.09325,0.672518
176.651,0,0,0,0,0,0,7.5461,5.97835,1.80231
176.751,0,0,0,0,0,0,7.14397,6.01665,2.147
176.844,0,0,0,0,0,0,6.60779,5.90175,2.22359
176.945,0,0,0,0,0,0,5.09501,5.90175,2.77892
177.043,0,0,0,0,0,0,9.36526,6.80176,3.14275
177.14,0,0,0,0,0,0,8.13972,7.41454,3.75552
177.235,0,0,0,0,0,0,7.98653,7.89326,4.00446
177.333,0,0,0,0,0,0,6.43545,8.12305,3.83212
177.435,0,0,0,0,0,0,7.3929,8.42944,3.44914
177.532,0,0,0,0,0,0,8.58015,8.27625,3.75552
177.63,0,0,0,0,0,0,8.17802,8.27625,3.48744
177.725,0,0,0,0,0,0,7.4312,7.96986,2.147
177.825,0,0,0,0,0,0,7.23971,8.12305,0.825711
177.92,0,0,0,0,0,0,8.65675,7.41454,0.864009
178.025,0,0,0,0,0,0,9.36526,5.69111,0.557623
178.12,0,0,0,0,0,0,6.76098,6.39963,-0.89771
178.217,0,0,0,0,0,0,6.47375,6.47623,-2.3722
178.315,0,0,0,0,0,0,6.28226,7.18475,-1.72113
178.41,0,0,0,0,0,0,8.65675,6.95496,0.270386
178.505,0,0,0,0,0,0,11.6631,6.32304,0.825711
178.606,0,0,0,0,0,0,9.21207,4.92515,-0.859412
178.705,0,0,0,0,0,0,8.29291,2.03363,-2.48709
178.8,0,0,0,0,0,0,7.20141,0.808093,-1.75942
178.935,0,0,0,0,0,0,11.9312,0.310216,-1.95091
178.999,0,0,0,0,0,0,10.1887,-0.628091,-2.48709
179.095,0,0,0,0,0,0,9.36526,-0.934477,-3.71263
179.19,0,0,0,0,0,0,9.80569,-0.934477,-3.23391
179.29,0,0,0,0,0,0,10.0738,-1.01108,-3.92327
179.387,0,0,0,0,0,0,11.1653,-0.474898,-4.63179
179.485,0,0,0,0,0,0,9.25037,0.271918,-4.68924
179.58,0,0,0,0,0,0,8.88654,1.6698,-4.74669
179.68,0,0,0,0,0,0,7.92908,3.46982,-4.15306
179.777,0,0,0,0,0,0,8.21632,4.29323,-3.88498
179.875,0,0,0,0,0,0,9.51846,3.98684,-4.4403
179.97,0,0,0,0,0,0,7.62269,4.17833,-3.88498
180.065,0,0,0,0,0,0,7.94823,3.08683,-3.3105
180.165,0,0,0,0,0,0,7.29716,3.50811,-2.41049
180.257,0,0,0,0,0,0,7.06737,2.85704,-1.98921
180.351,0,0,0,0,0,0,7.5461,2.18683,-2.41049
180.45,0,0,0,0,0,0,6.99077,3.20173,-3.04241
180.547,0,0,0,0,0,0,8.06312,3.46982,-3.4637
180.643,0,0,0,0,0,0,6.91418,5.42303,-3.2722
180.743,0,0,0,0,0,0,6.79928,6.47623,-3.08071
180.84,0,0,0,0,0,0,6.95247,7.60603,-1.75942
180.934,0,0,0,0,0,0,5.84183,7.96986,-0.342386
181.03,0,0,0,0,0,0,5.34395,8.04646,1.41933
181.125,0,0,0,0,0,0,6.56949,8.04646,3.14275
181.225,0,0,0,0,0,0,7.62269,8.62093,4.46404
181.32,0,0,0,0,0,0,7.3929,7.14645,5.67044
181.415,0,0,0,0,0,0,7.10567,5.94005,6.45555
181.512,0,0,0,0,0,0,8.80994,4.33153,6.97258
181.61,0,0,0,0,0,0,8.96313,2.85704,6.14916
181.705,0,0,0,0,0,0,6.28226,2.18683,5.51724
181.8,0,0,0,0,0,0,4.1184,2.07193,4.54064
181.898,0,0,0,0,0,0,6.20566,2.22512,3.67893
181.99,0,0,0,0,0,0,11.3376,2.93364,3.71722
182.093,0,0,0,0,0,0,26.542,1.76554,1.40018
182.19,0,0,0,0,0,0,15.4929,0.501707,0.864009
182.285,0,0,0,0,0,0,0.556666,-3.67281,15.7238
182.379,0,0,0,0,0,0,5.72693,-0.896179,1.76401
182.475,0,0,0,0,0,0,8.06312,-0.896179,3.48744
182.57,0,0,0,0,0,0,16.1632,1.51661,3.79382
182.67,0,0,0,0,0,0,13.9802,0.731496,2.35764
182.769,0,0,0,0,0,0,10.6291,0.118725,3.21935
182.865,0,0,0,0,0,0,11.2227,0.769795,4.42574
182.96,0,0,0,0,0,0,13.9036,7.29964,4.31085
183.055,0,0,0,0,0,0,7.23971,6.68687,1.91721
183.15,0,0,0,0,0,0,5.68863,6.72517,1.76401
183.249,0,0,0,0,0,0,8.25461,5.42303,2.35764
183.343,0,0,0,0,0,0,11.2227,3.24003,2.0321
183.44,0,0,0,0,0,0,10.5142,6.95496,1.32358
183.539,0,0,0,0,0,0,9.55675,2.14853,-0.0742981
183.635,0,0,0,0,0,0,-20.0478,14.0209,-16.9064
183.732,0,0,0,0,0,0,7.94823,4.10174,-3.71263
183.83,0,0,0,0,0,0,3.27584,4.14004,-3.3871
183.93,0,0,0,0,0,0,-36.248,34.9701,-116.712
184.02,0,0,0,0,0,0,-4.61359,-3.826,-7.69565
184.115,0,0,0,0,0,0,0.154534,-2.02598,-12.3106
184.21,0,0,0,0,0,0,-0.0752558,-7.65582,-8.90205
184.305,0,0,0,0,0,0,-0.860369,-9.41754,-5.4935
184.409,0,0,0,0,0,0,0.0396389,-8.63243,-5.07222
184.502,0,0,0,0,0,0,0.154534,-9.60903,-3.55944
184.6,0,0,0,0,0,0,-0.553983,9.80818,-11.6403
184.699,0,0,0,0,0,0,-1.3008,-11.409,2.0704
184.795,0,0,0,0,0,0,0.824753,-3.94089,-6.68075
184.895,0,0,0,0,0,0,0.326876,-8.67073,2.93211
184.99,0,0,0,0,0,0,-0.668878,-9.60903,2.147
185.095,0,0,0,0,0,0,-0.515685,-9.57073,1.32358
185.187,0,0,0,0,0,0,-0.592282,-9.57073,2.0704
185.285,0,0,0,0,0,0,-0.477387,-9.8771,2.58743
185.385,0,0,0,0,0,0,-4.5753,-13.8218,2.28104
185.481,0,0,0,0,0,0,0.00134062,-5.18559,2.47253
185.58,0,0,0,0,0,0,-0.63058,-4.13238,14.1918
185.681,0,0,0,0,0,0,2.18434,-0.513196,13.9237
185.78,0,0,0,0,0,0,-0.783773,4.63791,10.362
185.874,0,0,0,0,0,0,-0.305045,4.06344,7.70024
185.975,0,0,0,0,0,0,-1.07101,2.37832,9.27047
186.071,0,0,0,0,0,0,-0.764624,0.942137,10.1705
186.17,0,0,0,0,0,0,-0.63058,-1.79619,8.96408
186.265,0,0,0,0,0,0,-0.477387,-3.67281,8.48536
186.365,0,0,0,0,0,0,-0.553983,-3.40472,8.33216
186.464,0,0,0,0,0,0,-0.63058,-3.19408,9.04068
186.56,0,0,0,0,0,0,-0.324194,-2.31322,9.44281
186.66,0,0,0,0,0,0,-0.745475,-1.75789,9.53856
186.755,0,0,0,0,0,0,-0.707176,-1.87279,9.27047
186.855,0,0,0,0,0,0,-0.515685,-2.42811,9.00238
186.955,0,0,0,0,0,0,-0.63058,-2.10258,9.15557
187.05,0,0,0,0,0,0,-0.63058,-2.02598,9.42366
187.145,0,0,0,0,0,0,-0.668878,-2.06428,9.15557
187.245,0,0,0,0,0,0,-0.515685,-1.98768,9.19387
187.34,0,0,0,0,0,0,-0.668878,-2.02598,9.23217
187.44,0,0,0,0,0,0,-0.515685,-2.02598,9.23217
187.537,0,0,0,0,0,0,-0.802922,-1.94938,9.30877
187.635,0,0,0,0,0,0,-0.553983,-1.94938,9.19387
187.73,0,0,0,0,0,0,-0.63058,-2.14088,9.19387
187.83,0,0,0,0,0,0,-0.515685,-1.94938,9.04068
187.929,0,0,0,0,0,0,-0.553983,-1.6813,9.23217
188.025,0,0,0,0,0,0,-0.668878,-1.94938,9.48111
188.122,0,0,0,0,0,0,-0.439089,-2.14088,9.30877
188.22,0,0,0,0,0,0,-0.324194,-2.14088,9.27047
188.315,0,0,0,0,0,0,-0.63058,-2.19832,9.30877
188.415,0,0,0,0,0,0,-0.477387,-2.02598,9.19387
188.51,0,0,0,0,0,0,-0.515685,-2.06428,9.30877
188.607,0,0,0,0,0,0,-0.63058,-1.83449,9.07898
188.701,0,0,0,0,0,0,-0.668878,-2.14088,9.04068
188.8,0,0,0,0,0,0,-0.592282,-2.17917,9.19387
188.893,0,0,0,0,0,0,-0.668878,-2.14088,9.55771
188.992,0,0,0,0,0,0,-0.362492,-2.46641,8.88749
189.09,0,0,0,0,0,0,-1.33909,-3.00259,8.77259
189.187,0,0,0,0,0,0,-0.592282,-4.38132,8.84919
189.281,0,0,0,0,0,0,0.0396389,-2.17917,9.44281
189.377,0,0,0,0,0,0,-0.40079,-5.22388,7.16407
189.475,0,0,0,0,0,0,-2.10506,-14.2048,12.9279
189.57,0,0,0,0,0,0,-1.03271,-6.50687,7.12577
189.67,0,0,0,0,0,0,-0.515685,-6.20049,10.1705
189.763,0,0,0,0,0,0,-0.956115,0.118725,8.92579
189.86,0,0,0,0,0,0,3.35244,-11.4282,8.25557
189.955,0,0,0,0,0,0,0.633262,-4.47707,8.46621
190.05,0,0,0,0,0,0,3.12265,0.195321,10.362
190.147,0,0,0,0,0,0,-4.70934,-1.66215,13.1386
190.245,0,0,0,0,0,0,-1.33909,-6.009,16.4322
190.34,0,0,0,0,0,0,-1.89442,-6.39198,13.8854
190.439,0,0,0,0,0,0,-2.10506,-11.0835,10.6875
190.535,0,0,0,0,0,0,-3.79018,-5.77921,8.06408
190.63,0,0,0,0,0,0,-2.33485,-9.43669,6.62789
190.726,0,0,0,0,0,0,1.34178,-6.27709,5.44065
190.825,0,0,0,0,0,0,-1.2625,-4.9175,7.87258
190.917,0,0,0,0,0,0,2.60562,-4.17068,8.96408
191.015,0,0,0,0,0,0,0.977946,-2.92599,10.0939
191.11,0,0,0,0,0,0,-0.553983,-3.00259,11.6258
191.205,0,0,0,0,0,0,0.116236,-1.79619,7.31726
191.305,0,0,0,0,0,0,-2.56464,-2.42811,14.9769
191.4,0,0,0,0,0,0,-4.3838,-2.84939,4.38744
191.495,0,0,0,0,0,0,-1.3008,0.903838,9.6726
191.595,0,0,0,0,0,0,-0.592282,0.788944,9.34707
191.69,0,0,0,0,0,0,-1.35824,3.94854,8.84919
191.785,0,0,0,0,0,0,-0.132703,5.71026,7.79599
191.88,0,0,0,0,0,0,-1.58803,6.41878,6.66619
191.974,0,0,0,0,0,0,-2.56464,6.72517,6.70449
192.075,0,0,0,0,0,0,-0.99441,6.57197,6.4364
192.17,0,0,0,0,0,0,-0.879518,6.68687,6.70449
192.265,0,0,0,0,0,0,-1.03271,6.53368,6.58959
192.36,0,0,0,0,0,0,-1.12845,6.49538,6.55129
192.46,0,0,0,0,0,0,-0.99441,6.68687,6.66619
192.555,0,0,0,0,0,0,-0.956115,6.49538,6.62789
192.65,0,0,0,0,0,0,-1.09016,6.49538,6.70449
192.75,0,0,0,0,0,0,-0.802922,6.49538,6.58959
192.845,0,0,0,0,0,0,-1.2625,6.16984,6.62789
192.94,0,0,0,0,0,0,-0.764624,6.20814,6.513
193.039,0,0,0,0,0,0,-1.20505,6.49538,6.81938
193.133,0,0,0,0,0,0,-1.31995,6.72517,6.62789
193.23,0,0,0,0,0,0,-1.03271,6.53368,6.58959
193.325,0,0,0,0,0,0,-1.09016,6.57197,6.4364
193.42,0,0,0,0,0,0,-0.917817,6.61027,6.62789
193.516,0,0,0,0,0,0,-1.12845,6.61027,6.62789
193.615,0,0,0,0,0,0,-0.956115,6.45708,6.74279
193.714,0,0,0,0,0,0,-0.956115,6.45708,6.58959
193.805,0,0,0,0,0,0,-1.03271,6.49538,6.4747
193.905,0,0,0,0,0,0,-0.99441,6.49538,6.513
194,0,0,0,0,0,0,-1.03271,6.68687,6.66619
194.095,0,0,0,0,0,0,-0.917817,6.68687,6.66619
194.193,0,0,0,0,0,0,-1.03271,6.61027,6.78108
194.287,0,0,0,0,0,0,-1.20505,6.53368,6.66619
194.385,0,0,0,0,0,0,-1.28165,6.64857,6.4747
